Date,Time,Day,Comp,Round_For,Venue,Result_For,HomeTeam,AwayTeam,HomeGoals,AwayGoals,xG_For,xGA_For,Poss_For,HomeCaptain,HomeFormation,Opp Formation_For,Sh_For,SoT_For,SoT%_For,G/Sh_For,G/SoT_For,Dist_For,FK_For,PK_For,PKatt_For,npxG_For,npxG/Sh_For,G-xG_For,np:G-xG_For,Att_For,Live_For,Dead_For,TB_For,Sw_For,Crs_For,TI_For,CK_For,In_For,Out_For,Str_For,Cmp_For,Off_For,Blocks_For,Cmp%_For,TotDist_For,PrgDist_For,Ast_For,xAG_For,xA_For,KP_For,1/3_For,PPA_For,CrsPA_For,PrgP_For,SCA_For,PassLive_For,PassDead_For,TO_For,Fld_For,Def_For,GCA_For,Tkl_For,TklW_For,Def 3rd_For,Mid 3rd_For,Att 3rd_For,Tkl%_For,Lost_For,Pass_For,Int_For,Tkl+Int_For,Clr_For,Err_For,Touches_For,Def Pen_For,Att Pen_For,Succ_For,Succ%_For,Tkld_For,Tkld%_For,Carries_For,PrgC_For,CPA_For,Mis_For,Dis_For,Rec_For,PrgR_For,CrdY_For,CrdR_For,2CrdY_For,Fls_For,PKwon_For,PKcon_For,OG_For,Recov_For,Won_For,Won%_For,GF_ForAway,GA_ForAway,xG_ForAway,xGA_ForAway,Poss_ForAway,Captain_ForAway,Formation_ForAway,Opp Formation_ForAway,Match Report_ForAway,Sh_ForAway,SoT_ForAway,SoT%_ForAway,G/Sh_ForAway,G/SoT_ForAway,Dist_ForAway,FK_ForAway,PK_ForAway,PKatt_ForAway,npxG_ForAway,npxG/Sh_ForAway,G-xG_ForAway,np:G-xG_ForAway,Att_ForAway,Live_ForAway,Dead_ForAway,TB_ForAway,Sw_ForAway,Crs_ForAway,TI_ForAway,CK_ForAway,In_ForAway,Out_ForAway,Str_ForAway,Cmp_ForAway,Off_ForAway,Blocks_ForAway,Cmp%_ForAway,TotDist_ForAway,PrgDist_ForAway,Ast_ForAway,xAG_ForAway,xA_ForAway,KP_ForAway,1/3_ForAway,PPA_ForAway,CrsPA_ForAway,PrgP_ForAway,SCA_ForAway,PassLive_ForAway,PassDead_ForAway,TO_ForAway,Fld_ForAway,Def_ForAway,GCA_ForAway,Tkl_ForAway,TklW_ForAway,Def 3rd_ForAway,Mid 3rd_ForAway,Att 3rd_ForAway,Tkl%_ForAway,Lost_ForAway,Pass_ForAway,Int_ForAway,Tkl+Int_ForAway,Clr_ForAway,Err_ForAway,Touches_ForAway,Def Pen_ForAway,Att Pen_ForAway,Succ_ForAway,Succ%_ForAway,Tkld_ForAway,Tkld%_ForAway,Carries_ForAway,PrgC_ForAway,CPA_ForAway,Mis_ForAway,Dis_ForAway,Rec_ForAway,PrgR_ForAway,CrdY_ForAway,CrdR_ForAway,2CrdY_ForAway,Fls_ForAway,PKwon_ForAway,PKcon_ForAway,OG_ForAway,Recov_ForAway,Won_ForAway,Won%_ForAway
2023-10-08,14:00,Sun,Premier League,Matchweek 8,Home,D,Brighton and Hove Albion,Liverpool,2,2,2.3,2.3,46.0,Lewis Dunk,4-2-3-1,4-3-3,14.0,3.0,21.4,0.14,0.67,16.9,2.0,0,0,2.3,0.17,-0.3,-0.3,454.0,401.0,52.0,1.0,0.0,14.0,18.0,8.0,2.0,3.0,0.0,378.0,1.0,8.0,83.3,6553.0,2187.0,1,1.4,0.7,8.0,14.0,3.0,1.0,27.0,26.0,14.0,4.0,3.0,3.0,1.0,3.0,17.0,10.0,9.0,7.0,1.0,46.2,7.0,8.0,13.0,30,14.0,0.0,559.0,91.0,22.0,13.0,46.4,12.0,42.9,351.0,15.0,5.0,12.0,10.0,373.0,27.0,1,0,0,12.0,0.0,1.0,0.0,41.0,5.0,45.5,0,1,0.5,0.4,51.0,Kyle Walker,4-3-3,4-3-3,Match Report,4.0,0.0,0.0,0.0,,14.9,0.0,0,0,0.5,0.12,-0.5,-0.5,549.0,515.0,34.0,1.0,2.0,10.0,13.0,4.0,4.0,0.0,0.0,468.0,0.0,14.0,85.2,7781.0,2418.0,0,0.5,0.6,4.0,24.0,5.0,0.0,28.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0,22.0,12.0,12.0,4.0,6.0,61.1,7.0,7.0,5.0,27,16.0,0.0,638.0,72.0,14.0,8.0,40.0,10.0,50.0,391.0,14.0,2.0,12.0,10.0,460.0,27.0,3,0,0,7.0,0.0,0.0,0.0,43.0,8.0,61.5
2023-10-08,14:00,Sun,Premier League,Matchweek 8,Home,D,West Ham United,Newcastle Utd,2,2,1.2,2.0,36.0,Kurt Zouma,4-2-3-1,4-3-3,5.0,3.0,60.0,0.4,0.67,14.9,1.0,0,0,1.2,0.23,0.8,0.8,356.0,306.0,48.0,5.0,2.0,15.0,15.0,4.0,2.0,2.0,0.0,250.0,2.0,14.0,70.2,4733.0,2139.0,2,1.1,0.8,4.0,24.0,5.0,0.0,33.0,10.0,7.0,1.0,1.0,1.0,0.0,4.0,11.0,9.0,4.0,5.0,2.0,33.3,6.0,7.0,8.0,19,9.0,0.0,423.0,45.0,11.0,6.0,50.0,3.0,25.0,250.0,15.0,4.0,6.0,5.0,245.0,31.0,3,0,0,11.0,0.0,0.0,0.0,42.0,16.0,51.6,2,2,2.3,2.3,54.0,Virgil van Dijk,4-3-3,4-2-3-1,Match Report,13.0,3.0,23.1,0.08,0.33,18.8,0.0,1,1,1.6,0.12,-0.3,-0.6,524.0,489.0,35.0,1.0,0.0,8.0,13.0,1.0,1.0,0.0,0.0,451.0,0.0,9.0,86.1,7962.0,2612.0,1,1.5,1.2,11.0,29.0,15.0,2.0,42.0,28.0,23.0,0.0,2.0,3.0,0.0,4.0,22.0,17.0,8.0,9.0,5.0,48.0,13.0,7.0,11.0,33,19.0,1.0,631.0,57.0,25.0,7.0,46.7,6.0,40.0,383.0,14.0,3.0,13.0,11.0,445.0,42.0,2,0,0,20.0,1.0,0.0,0.0,46.0,6.0,54.5
2023-10-21,12:30,Sat,Premier League,Matchweek 9,Home,W,Liverpool,Everton,2,0,2.2,0.1,77.0,Virgil van Dijk,4-3-3,4-4-1-1,25.0,5.0,20.0,0.04,0.2,22.4,1.0,1,1,1.4,0.06,-0.2,-0.4,804.0,747.0,55.0,1.0,5.0,27.0,28.0,12.0,3.0,6.0,0.0,685.0,2.0,5.0,85.2,11212.0,3743.0,1,1.2,1.0,19.0,53.0,14.0,1.0,64.0,45.0,31.0,6.0,3.0,2.0,0.0,3.0,13.0,9.0,3.0,8.0,2.0,40.0,12.0,6.0,7.0,20,14.0,0.0,908.0,35.0,43.0,8.0,36.4,8.0,36.4,502.0,45.0,14.0,14.0,9.0,684.0,64.0,1,0,0,9.0,0.0,0.0,0.0,76.0,24.0,50.0,1,2,0.8,0.8,45.0,Lewis Dunk,4-2-3-1,3-2-4-1,Match Report,5.0,3.0,60.0,0.2,0.33,12.1,0.0,0,0,0.8,0.17,0.2,0.2,530.0,495.0,34.0,2.0,1.0,7.0,11.0,2.0,1.0,0.0,0.0,459.0,1.0,10.0,86.6,6842.0,2284.0,0,0.6,0.5,4.0,19.0,5.0,0.0,20.0,9.0,6.0,1.0,2.0,0.0,0.0,2.0,10.0,5.0,5.0,5.0,0.0,33.3,10.0,9.0,12.0,22,17.0,1.0,613.0,99.0,10.0,7.0,46.7,5.0,33.3,415.0,16.0,2.0,11.0,9.0,454.0,20.0,2,0,0,11.0,0.0,0.0,0.0,37.0,6.0,50.0
2023-10-21,15:00,Sat,Premier League,Matchweek 9,Home,W,Manchester City,Brighton,2,1,0.8,0.8,55.0,Kyle Walker,3-2-4-1,4-2-3-1,10.0,5.0,50.0,0.2,0.4,18.8,1.0,0,0,0.8,0.08,1.2,1.2,636.0,602.0,32.0,0.0,2.0,10.0,13.0,2.0,0.0,2.0,0.0,561.0,2.0,10.0,88.2,9889.0,2778.0,1,0.6,0.4,7.0,47.0,6.0,0.0,38.0,17.0,13.0,0.0,3.0,1.0,0.0,2.0,14.0,7.0,3.0,8.0,3.0,41.7,7.0,11.0,10.0,24,10.0,0.0,721.0,58.0,21.0,10.0,58.8,5.0,29.4,419.0,25.0,11.0,11.0,5.0,555.0,37.0,4,1,1,9.0,0.0,0.0,0.0,39.0,6.0,50.0,0,3,1.1,3.1,50.0,Josh Cullen,4-2-3-1,4-3-3,Match Report,6.0,1.0,16.7,0.0,0.0,20.2,0.0,0,0,1.1,0.19,-1.1,-1.1,484.0,434.0,48.0,1.0,4.0,14.0,14.0,5.0,2.0,3.0,0.0,390.0,2.0,8.0,80.6,6850.0,2364.0,0,1.1,0.6,5.0,23.0,2.0,0.0,22.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,7.0,4.0,5.0,2.0,0.0,23.1,10.0,8.0,11.0,18,27.0,0.0,596.0,119.0,11.0,9.0,45.0,8.0,40.0,355.0,22.0,6.0,19.0,9.0,386.0,22.0,4,1,1,12.0,0.0,0.0,0.0,45.0,13.0,44.8
2023-10-21,20:00,Sat,Premier League,Matchweek 9,Home,L,Sheffield United,Manchester Utd,1,2,1.4,1.1,38.0,Oliver Norwood,4-4-2,4-2-3-1,11.0,5.0,45.5,0.0,0.0,25.8,0.0,1,1,0.6,0.06,-0.4,-0.6,372.0,319.0,50.0,1.0,2.0,15.0,20.0,5.0,2.0,2.0,0.0,244.0,3.0,5.0,65.6,4398.0,1873.0,0,0.6,0.5,8.0,21.0,9.0,1.0,24.0,17.0,14.0,1.0,1.0,0.0,0.0,1.0,14.0,8.0,7.0,5.0,2.0,25.0,9.0,8.0,14.0,28,24.0,1.0,496.0,58.0,20.0,7.0,38.9,10.0,55.6,213.0,11.0,4.0,22.0,6.0,240.0,24.0,3,0,0,12.0,0.0,0.0,0.0,54.0,17.0,51.5,0,2,0.1,2.2,23.0,James Tarkowski,4-4-1-1,4-3-3,Match Report,6.0,1.0,16.7,0.0,0.0,35.2,0.0,0,0,0.1,0.02,-0.1,-0.1,244.0,193.0,50.0,0.0,0.0,6.0,18.0,4.0,4.0,0.0,0.0,131.0,1.0,6.0,53.7,2747.0,1627.0,0,0.1,0.2,4.0,6.0,4.0,1.0,12.0,11.0,6.0,0.0,3.0,0.0,2.0,0.0,17.0,14.0,13.0,3.0,1.0,50.0,8.0,4.0,14.0,31,28.0,1.0,369.0,102.0,6.0,12.0,57.1,8.0,38.1,103.0,4.0,0.0,18.0,5.0,131.0,12.0,3,1,1,9.0,0.0,1.0,0.0,63.0,24.0,50.0
2023-10-21,15:00,Sat,Premier League,Matchweek 9,Home,W,Brentford,Burnley,3,0,3.1,1.1,50.0,Christian Nørgaard,4-3-3,4-2-3-1,23.0,9.0,39.1,0.13,0.33,15.0,1.0,0,0,3.1,0.14,-0.1,-0.1,487.0,441.0,44.0,4.0,6.0,21.0,19.0,5.0,4.0,0.0,0.0,373.0,2.0,9.0,76.6,6599.0,2191.0,2,2.5,2.2,14.0,24.0,11.0,3.0,45.0,39.0,26.0,4.0,1.0,2.0,2.0,6.0,17.0,11.0,6.0,7.0,4.0,47.1,9.0,9.0,8.0,25,13.0,0.0,588.0,60.0,55.0,10.0,66.7,3.0,20.0,313.0,21.0,10.0,12.0,4.0,372.0,45.0,5,0,0,14.0,0.0,0.0,0.0,57.0,16.0,55.2,2,1,1.1,1.4,62.0,Bruno Fernandes,4-2-3-1,4-4-2,Match Report,14.0,5.0,35.7,0.14,0.4,20.6,1.0,0,0,1.1,0.08,0.9,0.9,603.0,560.0,39.0,2.0,4.0,21.0,17.0,4.0,2.0,1.0,0.0,471.0,4.0,10.0,78.1,8015.0,2574.0,2,0.5,0.6,8.0,42.0,5.0,1.0,36.0,22.0,19.0,0.0,1.0,1.0,0.0,4.0,16.0,8.0,9.0,5.0,2.0,58.8,7.0,5.0,6.0,22,18.0,0.0,712.0,64.0,19.0,9.0,56.3,3.0,18.8,471.0,16.0,6.0,16.0,11.0,464.0,36.0,1,0,0,10.0,0.0,1.0,0.0,73.0,16.0,48.5
2023-10-21,15:00,Sat,Premier League,Matchweek 9,Home,D,Nottingham Forest,Luton Town,2,2,2.9,1.7,57.0,Serge Aurier,4-3-3,4-4-2,19.0,8.0,42.1,0.11,0.25,11.1,0.0,0,0,2.9,0.16,-0.9,-0.9,543.0,497.0,44.0,6.0,3.0,19.0,19.0,4.0,2.0,1.0,0.0,414.0,2.0,14.0,76.2,7095.0,2801.0,2,1.6,1.1,11.0,28.0,8.0,6.0,33.0,33.0,25.0,3.0,2.0,0.0,0.0,4.0,14.0,9.0,7.0,6.0,1.0,45.5,6.0,12.0,9.0,23,26.0,1.0,667.0,59.0,31.0,7.0,53.8,5.0,38.5,316.0,17.0,3.0,17.0,4.0,409.0,31.0,3,0,0,12.0,0.0,0.0,0.0,58.0,33.0,58.9,2,2,1.0,1.3,56.0,Martin Ødegaard,4-3-3,4-2-3-1,Match Report,13.0,3.0,23.1,0.15,0.67,14.3,0.0,0,0,1.0,0.08,1.0,1.0,608.0,572.0,35.0,1.0,4.0,16.0,11.0,7.0,6.0,0.0,0.0,509.0,1.0,7.0,83.7,9108.0,3084.0,1,0.9,0.7,11.0,40.0,7.0,2.0,55.0,21.0,11.0,4.0,1.0,1.0,1.0,2.0,19.0,9.0,7.0,6.0,6.0,63.6,4.0,8.0,9.0,28,5.0,2.0,699.0,60.0,17.0,6.0,35.3,9.0,52.9,407.0,13.0,3.0,13.0,8.0,502.0,55.0,3,0,0,14.0,0.0,1.0,0.0,54.0,15.0,50.0
2023-10-21,15:00,Sat,Premier League,Matchweek 9,Home,W,Newcastle United,Crystal Palace,4,0,2.4,1.2,59.0,Jamaal Lascelles,4-3-3,4-3-3,10.0,7.0,70.0,0.4,0.57,10.2,0.0,0,0,2.4,0.24,1.6,1.6,612.0,567.0,45.0,0.0,5.0,18.0,15.0,6.0,0.0,1.0,1.0,521.0,0.0,8.0,85.1,9204.0,3102.0,3,1.3,1.1,6.0,34.0,12.0,3.0,55.0,20.0,16.0,1.0,2.0,1.0,0.0,8.0,8.0,5.0,2.0,6.0,0.0,33.3,8.0,14.0,7.0,15,16.0,0.0,708.0,59.0,22.0,9.0,60.0,5.0,33.3,469.0,13.0,3.0,18.0,15.0,519.0,54.0,2,0,0,7.0,0.0,0.0,0.0,52.0,14.0,58.3,2,2,1.7,2.9,43.0,Tom Lockyer,4-4-2,4-3-3,Match Report,13.0,4.0,30.8,0.15,0.5,17.6,0.0,0,0,1.7,0.13,0.3,0.3,412.0,363.0,49.0,0.0,3.0,26.0,22.0,2.0,0.0,2.0,0.0,276.0,0.0,15.0,67.0,5319.0,2256.0,1,1.1,0.7,6.0,20.0,12.0,5.0,33.0,23.0,18.0,1.0,1.0,2.0,0.0,4.0,9.0,6.0,4.0,3.0,2.0,41.7,7.0,13.0,7.0,16,26.0,2.0,537.0,57.0,24.0,6.0,50.0,5.0,41.7,235.0,17.0,4.0,20.0,9.0,272.0,33.0,0,0,0,11.0,0.0,0.0,0.0,60.0,23.0,41.1
2023-10-21,15:00,Sat,Premier League,Matchweek 9,Home,L,Bournemouth,Wolves,1,2,0.6,2.4,35.0,Neto,4-2-3-1,3-4-3,7.0,4.0,57.1,0.14,0.25,17.1,0.0,0,0,0.6,0.09,0.4,0.4,349.0,294.0,55.0,0.0,1.0,14.0,26.0,3.0,1.0,0.0,0.0,252.0,0.0,9.0,72.2,4296.0,1755.0,1,0.5,0.8,5.0,23.0,5.0,1.0,23.0,13.0,11.0,0.0,1.0,0.0,0.0,2.0,18.0,12.0,8.0,7.0,3.0,40.0,9.0,9.0,8.0,26,20.0,1.0,468.0,65.0,6.0,8.0,32.0,12.0,48.0,290.0,12.0,1.0,20.0,14.0,248.0,23.0,2,1,0,15.0,0.0,0.0,0.0,51.0,8.0,27.6,0,4,1.2,2.4,41.0,Joel Ward,4-3-3,4-3-3,Match Report,17.0,3.0,17.6,0.0,0.0,17.8,1.0,0,0,1.2,0.07,-1.2,-1.2,427.0,382.0,44.0,0.0,3.0,15.0,20.0,8.0,3.0,4.0,0.0,329.0,1.0,15.0,77.0,5222.0,2045.0,0,0.8,0.5,11.0,24.0,5.0,1.0,32.0,25.0,16.0,3.0,1.0,1.0,0.0,0.0,20.0,11.0,9.0,9.0,2.0,35.7,9.0,7.0,11.0,31,24.0,1.0,546.0,53.0,16.0,8.0,57.1,4.0,28.6,297.0,10.0,2.0,15.0,4.0,328.0,32.0,3,0,0,12.0,0.0,0.0,0.0,53.0,10.0,41.7
2023-10-21,17:30,Sat,Premier League,Matchweek 9,Home,D,Chelsea,Arsenal,2,2,1.3,1.0,44.0,Conor Gallagher,4-2-3-1,4-3-3,10.0,4.0,40.0,0.1,0.25,20.4,0.0,1,1,0.6,0.06,0.7,0.4,475.0,430.0,43.0,0.0,1.0,8.0,18.0,2.0,2.0,0.0,0.0,386.0,2.0,8.0,81.3,6517.0,2003.0,1,0.4,0.7,8.0,17.0,5.0,1.0,20.0,16.0,10.0,0.0,1.0,0.0,3.0,2.0,17.0,10.0,16.0,1.0,0.0,60.0,6.0,6.0,9.0,26,18.0,1.0,580.0,67.0,24.0,4.0,28.6,7.0,50.0,343.0,17.0,6.0,16.0,12.0,382.0,20.0,3,0,0,7.0,0.0,0.0,0.0,59.0,15.0,50.0,2,1,2.4,0.6,65.0,Max Kilman,3-4-3,4-2-3-1,Match Report,21.0,7.0,33.3,0.1,0.29,16.2,0.0,0,0,2.4,0.12,-0.4,-0.4,653.0,603.0,49.0,1.0,3.0,28.0,17.0,12.0,7.0,0.0,0.0,545.0,1.0,13.0,83.5,8734.0,2821.0,2,1.9,1.6,18.0,35.0,16.0,4.0,46.0,37.0,26.0,4.0,1.0,1.0,1.0,4.0,26.0,15.0,15.0,8.0,3.0,60.0,8.0,8.0,12.0,38,16.0,0.0,768.0,38.0,43.0,9.0,40.9,6.0,27.3,432.0,24.0,7.0,12.0,12.0,540.0,45.0,6,0,0,10.0,0.0,0.0,0.0,63.0,21.0,72.4
2023-10-22,16:30,Sun,Premier League,Matchweek 9,Home,W,Aston Villa,West Ham,4,1,1.9,1.1,58.0,John McGinn,4-4-2,4-2-3-1,14.0,6.0,42.9,0.21,0.5,19.6,0.0,1,1,1.1,0.08,2.1,1.9,542.0,497.0,43.0,2.0,1.0,20.0,11.0,8.0,4.0,1.0,1.0,467.0,2.0,6.0,86.2,8168.0,2781.0,3,1.2,1.0,14.0,41.0,7.0,0.0,35.0,30.0,21.0,5.0,0.0,2.0,1.0,8.0,18.0,10.0,13.0,4.0,1.0,30.0,14.0,3.0,5.0,23,21.0,0.0,635.0,76.0,26.0,7.0,63.6,3.0,27.3,445.0,38.0,8.0,12.0,2.0,459.0,35.0,0,0,0,8.0,1.0,0.0,0.0,41.0,8.0,40.0,1,4,1.1,1.9,42.0,Kurt Zouma,4-2-3-1,4-4-2,Match Report,14.0,4.0,28.6,0.07,0.25,15.2,1.0,0,0,1.1,0.08,-0.1,-0.1,395.0,351.0,41.0,2.0,5.0,21.0,13.0,7.0,5.0,2.0,0.0,312.0,3.0,6.0,79.0,5501.0,2254.0,1,0.8,0.8,8.0,30.0,7.0,2.0,41.0,23.0,10.0,5.0,1.0,1.0,0.0,2.0,5.0,3.0,1.0,4.0,0.0,30.0,7.0,6.0,4.0,9,18.0,0.0,466.0,49.0,22.0,14.0,63.6,6.0,27.3,282.0,18.0,7.0,7.0,12.0,310.0,41.0,1,0,0,15.0,0.0,1.0,0.0,44.0,12.0,60.0
2023-10-23,20:00,Mon,Premier League,Matchweek 9,Home,W,Tottenham Hotspur,Fulham,2,0,1.5,1.0,55.0,Son Heung-min,4-2-3-1,4-2-3-1,15.0,5.0,33.3,0.13,0.4,17.2,0.0,0,0,1.5,0.1,0.5,0.5,631.0,580.0,47.0,2.0,4.0,11.0,19.0,3.0,2.0,0.0,0.0,540.0,4.0,19.0,85.6,8547.0,2713.0,2,1.3,1.1,12.0,42.0,8.0,0.0,53.0,26.0,16.0,3.0,1.0,2.0,1.0,4.0,19.0,12.0,9.0,6.0,4.0,45.5,12.0,11.0,6.0,25,14.0,0.0,738.0,54.0,31.0,9.0,47.4,7.0,36.8,486.0,24.0,8.0,10.0,12.0,533.0,53.0,2,0,0,10.0,0.0,0.0,0.0,55.0,5.0,55.6,0,2,1.0,1.5,45.0,Tim Ream,4-2-3-1,4-2-3-1,Match Report,10.0,3.0,30.0,0.0,0.0,17.6,0.0,0,0,1.0,0.1,-1.0,-1.0,513.0,453.0,54.0,3.0,6.0,19.0,22.0,5.0,2.0,3.0,0.0,419.0,6.0,13.0,81.7,8011.0,2609.0,0,1.0,0.8,9.0,29.0,6.0,2.0,27.0,18.0,14.0,2.0,2.0,0.0,0.0,0.0,19.0,11.0,9.0,7.0,3.0,43.8,9.0,18.0,12.0,31,13.0,2.0,619.0,72.0,12.0,12.0,50.0,10.0,41.7,387.0,11.0,3.0,14.0,9.0,417.0,27.0,0,0,0,14.0,0.0,0.0,0.0,57.0,4.0,44.4
2023-10-27,20:00,Fri,Premier League,Matchweek 10,Home,L,Crystal Palace,Tottenham,1,2,0.6,1.1,25.0,Joel Ward,4-2-3-1,4-2-3-1,13.0,3.0,23.1,0.08,0.33,17.2,0.0,0,0,0.6,0.05,0.4,0.4,264.0,210.0,53.0,0.0,5.0,20.0,21.0,11.0,6.0,4.0,0.0,174.0,1.0,9.0,65.9,3830.0,1741.0,1,0.5,0.4,10.0,10.0,4.0,2.0,15.0,22.0,12.0,5.0,1.0,0.0,1.0,2.0,24.0,14.0,9.0,13.0,2.0,61.9,8.0,10.0,10.0,34,14.0,0.0,386.0,50.0,14.0,8.0,44.4,10.0,55.6,132.0,10.0,2.0,11.0,10.0,173.0,15.0,2,0,0,19.0,0.0,0.0,1.0,44.0,3.0,33.3,2,1,1.1,0.6,75.0,Son Heung-min,4-2-3-1,4-2-3-1,Match Report,10.0,1.0,10.0,0.1,1.0,19.5,1.0,0,0,1.1,0.11,-0.1,-0.1,776.0,721.0,52.0,5.0,3.0,16.0,21.0,2.0,0.0,0.0,0.0,696.0,3.0,12.0,89.7,11768.0,3532.0,1,1.0,1.1,6.0,54.0,9.0,1.0,58.0,18.0,15.0,0.0,0.0,1.0,0.0,2.0,20.0,14.0,12.0,5.0,3.0,55.6,8.0,8.0,6.0,26,22.0,0.0,901.0,73.0,19.0,8.0,30.8,13.0,50.0,612.0,15.0,4.0,13.0,11.0,688.0,57.0,1,0,0,11.0,0.0,0.0,0.0,49.0,6.0,66.7
2023-10-28,12:30,Sat,Premier League,Matchweek 10,Home,L,Chelsea,Brentford,0,2,1.9,2.2,68.0,Conor Gallagher,4-2-3-1,3-5-2,17.0,2.0,11.8,0.0,0.0,16.1,1.0,0,0,1.9,0.12,-1.9,-1.9,785.0,736.0,49.0,4.0,1.0,23.0,27.0,10.0,4.0,3.0,0.0,686.0,0.0,11.0,87.4,11096.0,3218.0,0,1.8,1.6,13.0,78.0,15.0,2.0,70.0,32.0,23.0,2.0,5.0,1.0,0.0,0.0,11.0,8.0,5.0,2.0,4.0,37.5,10.0,5.0,13.0,24,13.0,0.0,882.0,44.0,41.0,14.0,70.0,6.0,30.0,586.0,29.0,9.0,13.0,13.0,682.0,70.0,1,0,0,12.0,0.0,0.0,0.0,48.0,13.0,52.0,2,2,2.2,0.9,57.0,Jamaal Lascelles,4-3-3,4-4-2,Match Report,12.0,3.0,25.0,0.08,0.33,14.2,0.0,1,1,1.4,0.14,-0.2,-0.4,567.0,514.0,53.0,2.0,1.0,16.0,26.0,7.0,2.0,4.0,0.0,480.0,0.0,7.0,84.7,7947.0,2572.0,0,0.4,1.0,7.0,21.0,6.0,2.0,36.0,22.0,15.0,0.0,4.0,1.0,1.0,3.0,16.0,12.0,8.0,6.0,2.0,24.1,22.0,7.0,10.0,26,20.0,1.0,667.0,61.0,24.0,11.0,52.4,9.0,42.9,391.0,21.0,9.0,12.0,19.0,474.0,36.0,4,0,0,15.0,1.0,0.0,0.0,45.0,3.0,25.0
2023-10-28,15:00,Sat,Premier League,Matchweek 10,Home,W,Bournemouth,Burnley,2,1,1.1,0.8,45.0,Lloyd Kelly,4-2-3-1,4-3-3,13.0,6.0,46.2,0.15,0.33,19.5,2.0,0,0,1.1,0.09,0.9,0.9,419.0,369.0,47.0,0.0,0.0,24.0,23.0,10.0,9.0,0.0,0.0,302.0,3.0,8.0,72.1,5111.0,1898.0,0,0.7,0.7,6.0,23.0,13.0,2.0,30.0,19.0,12.0,2.0,0.0,3.0,1.0,1.0,25.0,16.0,10.0,12.0,3.0,57.9,8.0,7.0,7.0,32,18.0,0.0,534.0,49.0,28.0,10.0,47.6,6.0,28.6,299.0,12.0,3.0,17.0,6.0,300.0,30.0,2,0,0,9.0,0.0,0.0,0.0,62.0,15.0,51.7,2,0,2.2,1.9,32.0,Christian Nørgaard,3-5-2,4-2-3-1,Match Report,7.0,5.0,71.4,0.29,0.4,12.7,0.0,0,0,2.2,0.31,-0.2,-0.2,363.0,317.0,46.0,3.0,3.0,6.0,19.0,1.0,0.0,0.0,0.0,266.0,0.0,6.0,73.3,4733.0,1926.0,2,1.6,0.8,5.0,15.0,7.0,3.0,27.0,11.0,10.0,0.0,1.0,0.0,0.0,3.0,19.0,10.0,12.0,6.0,1.0,30.0,14.0,11.0,7.0,26,35.0,0.0,478.0,102.0,15.0,10.0,55.6,6.0,33.3,202.0,9.0,1.0,13.0,5.0,265.0,27.0,4,0,0,7.0,0.0,0.0,0.0,49.0,12.0,48.0
2023-10-28,17:30,Sat,Premier League,Matchweek 10,Home,D,Wolverhampton Wanderers,Newcastle Utd,2,2,0.9,2.2,43.0,Max Kilman,4-4-2,4-3-3,11.0,6.0,54.5,0.18,0.33,17.2,1.0,0,0,0.9,0.08,1.1,1.1,426.0,382.0,42.0,0.0,1.0,16.0,12.0,8.0,1.0,5.0,0.0,337.0,2.0,6.0,79.1,5814.0,1943.0,2,0.7,0.5,6.0,28.0,6.0,1.0,36.0,18.0,11.0,1.0,4.0,1.0,0.0,4.0,28.0,20.0,18.0,8.0,2.0,45.0,11.0,7.0,12.0,40,21.0,1.0,544.0,65.0,23.0,22.0,68.8,7.0,21.9,287.0,19.0,6.0,17.0,9.0,334.0,36.0,1,0,0,13.0,0.0,1.0,0.0,61.0,9.0,75.0,1,2,0.8,1.1,55.0,Josh Brownhill,4-3-3,4-2-3-1,Match Report,6.0,3.0,50.0,0.17,0.33,18.0,0.0,0,0,0.8,0.14,0.2,0.2,520.0,463.0,56.0,0.0,1.0,11.0,25.0,5.0,1.0,0.0,1.0,409.0,1.0,9.0,78.7,6674.0,2326.0,1,0.3,0.6,5.0,24.0,5.0,1.0,34.0,9.0,6.0,2.0,0.0,0.0,0.0,2.0,12.0,9.0,7.0,5.0,0.0,37.5,10.0,8.0,9.0,21,24.0,1.0,623.0,101.0,16.0,8.0,40.0,11.0,55.0,388.0,12.0,5.0,12.0,14.0,406.0,34.0,3,0,0,12.0,0.0,0.0,0.0,47.0,14.0,48.3
